time,temperature,relative_humidity,dew_point,apparent_temperature,precipitation_probability,rain ,surface_pressure ,cloud_cover ,visibility ,wind_speed,soil_temperature
2024-08-12T23:00,23.1,31,5.1,20.7,0,0.00,900.2,0,79400.00,8.2,20.8
2024-08-13T00:00,23.1,29,4.1,20.4,0,0.00,900.9,0,79800.00,9.4,21.0
2024-08-13T01:00,22.3,34,5.7,20.2,0,0.00,901.0,0,78200.00,7.6,20.0
2024-08-13T02:00,21.4,39,6.9,19.5,0,0.00,901.0,0,76660.00,8.0,19.3
2024-08-13T03:00,21.1,46,9.1,19.6,0,0.00,900.4,0,75520.00,8.6,19.4
2024-08-13T04:00,20.5,50,9.7,19.2,0,0.00,900.4,0,74160.00,8.2,18.7
2024-08-13T05:00,20.2,51,9.8,18.7,0,0.00,900.4,0,73260.00,9.9,18.7
2024-08-13T06:00,19.7,51,9.3,17.9,0,0.00,900.6,0,73200.00,10.7,18.2
2024-08-13T07:00,20.1,52,10.0,18.6,0,0.00,901.1,0,72560.00,10.9,20.2
2024-08-13T08:00,21.9,47,10.1,19.7,0,0.00,901.9,0,74200.00,15.6,24.9
2024-08-13T09:00,23.5,40,9.1,21.0,0,0.00,902.7,0,75740.00,15.6,29.1
2024-08-13T10:00,24.9,37,9.2,22.8,0,0.00,902.8,0,75900.00,15.5,33.1
2024-08-13T11:00,26.6,33,9.0,25.3,0,0.00,902.9,0,76720.00,15.3,36.8
2024-08-13T12:00,28.0,28,7.8,27.2,0,0.00,902.9,0,78400.00,14.2,39.8
2024-08-13T13:00,29.4,25,7.3,28.7,0,0.00,902.9,0,79480.00,14.7,41.2
2024-08-13T14:00,30.3,23,6.9,29.6,0,0.00,902.7,0,80480.00,14.5,41.6
2024-08-13T15:00,32.1,20,6.4,31.2,0,0.00,901.9,0,81660.00,12.8,42.5
2024-08-13T16:00,32.1,19,5.6,30.3,0,0.00,901.7,0,82120.00,12.9,39.8
2024-08-13T17:00,32.1,18,4.8,29.3,0,0.00,901.1,0,82480.00,11.9,36.9
2024-08-13T18:00,31.0,18,3.9,27.8,0,0.00,901.1,0,82760.00,12.4,32.2
2024-08-13T19:00,29.8,20,4.5,26.9,0,0.00,900.7,0,82580.00,11.0,28.0
2024-08-13T20:00,27.1,23,4.2,24.6,0,0.00,900.8,0,81720.00,7.8,23.7
2024-08-13T21:00,25.2,23,2.6,22.6,0,0.00,900.6,0,81740.00,6.3,22.0
2024-08-13T22:00,23.7,26,3.0,21.2,0,0.00,900.6,0,81000.00,5.9,20.8
2024-08-13T23:00,22.6,29,3.7,20.4,0,0.00,900.3,0,80020.00,4.9,19.7
2024-08-14T00:00,22.5,30,4.1,20.2,0,0.00,900.2,0,79560.00,6.5,19.8
2024-08-14T01:00,22.6,32,5.1,20.5,0,0.00,900.0,0,78900.00,6.4,19.7
2024-08-14T02:00,22.4,33,5.3,20.2,0,0.00,900.0,0,78680.00,7.1,19.5
2024-08-14T03:00,22.8,38,7.7,21.1,0,0.00,899.8,0,77180.00,7.7,20.3
2024-08-14T04:00,22.2,42,8.7,20.9,0,0.00,899.7,0,75860.00,7.0,19.6
2024-08-14T05:00,21.6,46,9.5,20.5,0,0.00,899.6,0,75680.00,6.8,19.1
2024-08-14T06:00,21.0,43,7.9,19.3,0,0.00,900.0,0,75900.00,7.9,18.5
2024-08-14T07:00,21.6,43,8.5,20.1,0,0.00,900.8,0,75800.00,7.9,20.7
2024-08-14T08:00,24.0,42,10.3,22.7,0,0.00,901.6,0,75640.00,9.7,26.4
2024-08-14T09:00,26.1,32,8.1,23.3,0,0.00,902.4,0,77740.00,15.4,31.2
2024-08-14T10:00,27.5,27,6.9,24.8,0,0.00,902.7,0,79220.00,15.5,35.0
2024-08-14T11:00,29.0,24,6.4,26.9,0,0.00,903.0,0,80180.00,16.5,38.2
2024-08-14T12:00,30.8,19,4.5,28.8,0,0.00,903.0,0,82140.00,17.0,41.0
2024-08-14T13:00,32.3,16,3.3,30.3,0,0.00,903.1,0,83160.00,17.4,42.6
2024-08-14T14:00,33.0,15,2.9,30.8,0,0.00,902.8,0,83660.00,17.8,42.5
2024-08-14T15:00,34.1,15,3.8,31.7,0,0.00,901.6,0,83520.00,17.8,42.5
2024-08-14T16:00,33.8,14,2.6,30.6,0,0.00,901.2,0,83980.00,17.7,39.9
2024-08-14T17:00,33.5,13,1.3,29.2,0,0.00,900.5,0,84320.00,17.3,36.8
2024-08-14T18:00,32.5,13,0.6,28.1,0,0.00,900.7,0,84800.00,16.7,32.9
2024-08-14T19:00,31.2,14,0.5,27.2,0,0.00,900.7,0,84480.00,13.5,28.9
2024-08-14T20:00,28.3,18,1.7,25.1,0,0.00,900.7,0,83340.00,9.0,24.6
2024-08-14T21:00,27.1,19,1.5,23.8,0,0.00,900.6,0,82940.00,9.4,24.0
2024-08-14T22:00,26.5,22,3.1,23.4,0,0.00,900.3,0,82180.00,10.3,23.7
2024-08-14T23:00,26.2,22,2.8,22.8,0,0.00,900.3,0,82200.00,11.6,23.5
2024-08-15T00:00,25.6,21,1.6,21.5,0,0.00,901.3,0,82320.00,15.1,23.3
2024-08-15T01:00,24.4,29,5.2,21.2,0,0.00,900.9,0,79680.00,14.2,22.2
2024-08-15T02:00,23.4,35,7.1,20.7,0,0.00,901.1,24,77840.00,13.0,21.3
2024-08-15T03:00,23.2,42,9.6,20.7,0,0.00,900.6,28,75720.00,16.3,21.8
2024-08-15T04:00,22.7,44,9.9,20.6,0,0.00,900.7,27,75700.00,14.6,21.1
2024-08-15T05:00,22.2,44,9.4,20.1,0,0.00,900.7,29,75680.00,13.0,20.6
2024-08-15T06:00,21.5,42,8.0,19.1,0,0.00,901.1,34,75660.00,12.7,19.9
2024-08-15T07:00,21.6,42,8.2,19.4,0,0.00,901.5,10,75740.00,11.9,21.3
2024-08-15T08:00,23.0,41,9.1,20.1,0,0.00,902.1,4,75580.00,18.5,25.7
2024-08-15T09:00,24.6,36,8.6,21.1,0,0.00,902.7,0,76580.00,21.3,29.7
2024-08-15T10:00,26.0,33,8.5,22.7,0,0.00,903.2,0,77100.00,21.7,33.3
2024-08-15T11:00,27.4,30,8.3,25.0,0,0.00,903.4,0,78180.00,21.1,36.6
2024-08-15T12:00,28.9,26,7.5,26.9,0,0.00,903.4,0,79520.00,20.6,39.1
2024-08-15T13:00,30.4,22,6.3,28.3,0,0.00,903.4,0,80860.00,21.2,40.6
2024-08-15T14:00,31.4,19,5.0,28.9,0,0.00,903.1,0,81880.00,21.3,40.9
2024-08-15T15:00,33.0,16,3.9,30.3,0,0.00,901.8,0,83020.00,19.9,41.4
2024-08-15T16:00,32.9,17,4.7,29.7,0,0.00,901.3,0,82880.00,20.2,38.9
2024-08-15T17:00,32.8,17,4.5,28.8,0,0.00,900.6,0,83020.00,19.3,36.2
2024-08-15T18:00,31.8,17,3.8,27.9,0,0.00,900.7,0,83180.00,16.9,32.5
2024-08-15T19:00,30.6,18,3.6,27.2,0,0.00,900.7,0,83020.00,13.1,28.6
2024-08-15T20:00,27.9,22,4.2,25.4,0,0.00,900.7,3,82060.00,7.4,24.4
2024-08-15T21:00,26.2,23,3.4,23.9,0,0.00,900.6,0,81800.00,5.2,22.9
2024-08-15T22:00,24.2,29,5.0,22.1,0,0.00,900.4,0,79900.00,6.0,21.5
2024-08-15T23:00,23.2,32,5.6,21.1,0,0.00,900.3,0,78900.00,7.3,20.7
2024-08-16T00:00,23.2,28,3.7,20.6,0,0.00,900.3,0,80320.00,7.9,20.6
2024-08-16T01:00,23.0,28,3.5,20.4,0,0.00,900.4,0,80080.00,7.9,20.1
2024-08-16T02:00,22.4,27,2.5,19.4,0,0.00,900.3,0,80580.00,8.8,19.6
2024-08-16T03:00,22.4,29,3.5,19.4,0,0.00,900.4,0,79820.00,10.5,20.4
2024-08-16T04:00,21.7,34,5.2,19.2,0,0.00,900.3,0,78400.00,9.1,19.6
2024-08-16T05:00,20.7,39,6.3,18.6,0,0.00,900.4,0,76780.00,8.4,18.9
2024-08-16T06:00,19.4,41,5.8,17.6,0,0.00,900.4,0,75980.00,5.5,17.4
2024-08-16T07:00,19.2,45,7.0,17.6,0,0.00,900.8,0,75700.00,5.5,19.0
2024-08-16T08:00,21.5,39,7.0,18.9,0,0.00,901.6,0,75800.00,12.1,24.8
2024-08-16T09:00,22.6,37,7.2,19.3,0,0.00,901.8,0,75980.00,17.2,28.4
2024-08-16T10:00,23.4,36,7.5,20.5,0,0.00,902.1,0,75840.00,17.6,31.8
2024-08-16T11:00,24.7,34,7.8,22.5,0,0.00,902.1,0,76300.00,19.1,34.6
2024-08-16T12:00,25.8,33,8.3,24.1,0,0.00,902.3,0,76500.00,20.2,36.2
2024-08-16T13:00,26.9,26,5.8,24.5,0,0.00,902.0,0,79300.00,22.8,36.7
2024-08-16T14:00,27.7,22,4.0,24.8,0,0.00,901.8,0,80900.00,23.3,36.7
2024-08-16T15:00,29.2,18,2.4,25.8,0,0.00,900.6,0,82500.00,22.6,37.2
2024-08-16T16:00,29.0,18,2.3,25.0,0,0.00,900.3,0,82360.00,22.4,34.9
2024-08-16T17:00,28.8,20,3.6,24.2,0,0.00,899.7,0,81820.00,22.2,32.2
2024-08-16T18:00,28.0,21,3.6,23.4,0,0.00,899.7,0,81980.00,21.3,28.9
2024-08-16T19:00,26.6,26,5.6,22.9,0,0.00,899.6,0,80380.00,18.4,25.4
2024-08-16T20:00,24.9,32,7.1,22.2,0,0.00,899.9,0,78780.00,13.4,22.7
2024-08-16T21:00,23.7,26,3.1,20.6,0,0.00,900.2,0,80680.00,10.5,21.4
2024-08-16T22:00,22.8,29,3.8,19.6,0,0.00,899.9,0,79940.00,11.5,20.9
2024-08-16T23:00,22.3,32,4.8,19.4,0,0.00,899.9,0,79000.00,11.0,20.4
2024-08-17T00:00,21.3,34,4.8,18.4,0,0.00,899.7,0,78100.00,11.2,19.4
2024-08-17T01:00,20.0,44,7.4,17.9,0,0.00,899.9,0,75880.00,9.7,18.4
2024-08-17T02:00,18.9,52,8.8,17.4,0,0.00,899.6,0,73100.00,8.3,17.4
2024-08-17T03:00,18.7,58,10.3,17.2,0,0.00,899.2,0,67640.00,10.5,17.7
2024-08-17T04:00,17.9,59,9.8,16.3,0,0.00,899.1,0,66600.00,10.9,16.9
2024-08-17T05:00,17.3,63,10.2,15.8,0,0.00,898.6,0,61860.00,10.8,16.4
2024-08-17T06:00,16.5,64,9.7,14.9,0,0.00,899.0,1,60580.00,10.1,15.5
2024-08-17T07:00,16.5,65,9.9,15.1,0,0.00,899.2,9,58260.00,9.4,17.0
2024-08-17T08:00,18.0,57,9.4,15.5,0,0.00,899.8,5,65140.00,16.2,21.6
2024-08-17T09:00,19.1,49,8.1,16.0,0,0.00,900.4,3,71420.00,18.1,25.1
2024-08-17T10:00,20.4,42,7.0,17.2,0,0.00,900.6,1,74660.00,18.4,28.8
2024-08-17T11:00,21.9,37,6.5,19.4,0,0.00,900.8,0,75880.00,18.7,31.9
2024-08-17T12:00,23.0,33,5.9,21.1,0,0.00,900.7,0,76680.00,18.0,33.9
2024-08-17T13:00,24.4,32,6.6,22.9,0,0.00,900.5,0,77040.00,18.0,35.5
2024-08-17T14:00,25.4,29,6.1,23.8,0,0.00,900.2,0,78280.00,17.7,36.1
2024-08-17T15:00,26.8,28,6.8,25.2,0,0.00,899.2,0,78500.00,16.6,36.0
2024-08-17T16:00,27.0,27,6.4,24.6,0,0.00,899.1,0,79300.00,17.4,33.8
2024-08-17T17:00,27.0,27,6.4,23.8,0,0.00,898.3,0,79600.00,17.1,31.1
2024-08-17T18:00,26.5,25,4.9,23.1,0,0.00,898.3,0,80520.00,14.7,27.7
2024-08-17T19:00,25.4,26,4.5,22.3,0,0.00,898.2,0,80340.00,12.2,24.0
2024-08-17T20:00,23.2,32,5.6,21.2,0,0.00,897.8,0,79060.00,6.5,20.4
2024-08-17T21:00,21.9,35,5.8,19.8,0,0.00,898.3,0,77860.00,7.1,19.5
2024-08-17T22:00,21.2,39,6.7,19.4,0,0.00,897.8,0,76740.00,6.5,18.7
2024-08-17T23:00,20.8,40,6.7,19.1,0,0.00,897.9,0,76560.00,6.1,18.2
2024-08-18T00:00,21.3,38,6.4,19.4,0,0.00,898.0,0,77260.00,6.7,18.6
2024-08-18T01:00,20.8,41,7.1,19.1,0,0.00,898.1,0,76100.00,6.2,18.0
2024-08-18T02:00,20.0,44,7.4,18.4,0,0.00,898.1,0,75880.00,6.5,17.4
2024-08-18T03:00,19.7,50,9.0,18.4,0,0.00,897.6,0,74260.00,7.4,17.5
2024-08-18T04:00,19.3,50,8.7,18.1,0,0.00,897.3,0,74140.00,6.3,16.9
2024-08-18T05:00,18.8,51,8.4,17.5,0,0.00,897.3,0,73980.00,5.9,16.4
2024-08-18T06:00,17.9,51,7.6,16.4,0,0.00,897.6,0,73680.00,5.8,15.6
2024-08-18T07:00,17.8,52,7.8,16.6,0,0.00,898.0,0,73060.00,4.5,17.1
2024-08-18T08:00,20.1,48,8.7,19.2,0,0.00,898.4,0,74460.00,3.6,23.1
2024-08-18T09:00,22.8,36,7.0,20.9,0,0.00,899.4,0,76640.00,8.2,29.0
2024-08-18T10:00,24.3,33,7.0,22.8,0,0.00,899.6,0,77160.00,7.4,32.7
2024-08-18T11:00,26.2,30,7.2,25.9,0,0.00,899.9,0,78280.00,6.3,36.5
2024-08-18T12:00,27.9,26,6.7,28.3,0,0.00,900.1,0,79280.00,5.8,39.4
2024-08-18T13:00,29.5,25,7.4,30.3,0,0.00,900.0,0,79920.00,6.8,41.5
2024-08-18T14:00,30.5,23,7.1,31.3,0,0.00,899.6,0,80540.00,6.1,41.6
2024-08-18T15:00,32.3,22,7.9,32.9,0,0.00,898.8,0,81060.00,5.9,41.8
2024-08-18T16:00,32.5,22,8.0,32.4,0,0.00,898.5,0,81260.00,4.9,39.4
2024-08-18T17:00,32.5,22,8.1,31.5,0,0.00,897.9,0,81380.00,4.1,36.7
2024-08-18T18:00,31.7,22,7.4,30.2,0,0.00,898.2,0,81560.00,5.9,33.3
2024-08-18T19:00,30.7,24,7.9,29.5,0,0.00,897.9,0,81360.00,4.9,28.4
2024-08-18T20:00,28.3,29,8.6,27.4,0,0.00,897.8,9,79880.00,4.1,23.9
2024-08-18T21:00,25.8,30,6.9,23.9,0,0.00,898.1,0,79460.00,7.2,23.1
2024-08-18T22:00,24.5,34,7.6,23.0,0,0.00,898.2,1,78420.00,5.6,21.9
2024-08-18T23:00,22.9,38,7.9,21.7,0,0.00,898.1,0,77180.00,4.4,20.3
2024-08-19T00:00,22.2,38,7.2,20.8,0,0.00,897.8,0,77100.00,4.6,19.3
2024-08-19T01:00,21.5,40,7.3,20.1,0,0.00,897.6,35,76680.00,5.0,18.8
2024-08-19T02:00,21.3,40,7.1,20.0,0,0.00,897.7,29,76720.00,3.8,18.6
2024-08-19T03:00,21.2,43,8.2,20.1,0,0.00,897.4,5,75740.00,4.5,18.4
2024-08-19T04:00,20.7,44,8.0,19.6,0,0.00,897.4,0,75740.00,3.5,17.5
2024-08-19T05:00,20.1,47,8.4,19.2,0,0.00,897.1,0,75580.00,3.2,16.8
2024-08-19T06:00,19.5,47,7.9,18.3,0,0.00,897.5,0,75700.00,4.0,16.5
2024-08-19T07:00,19.6,46,7.7,18.6,0,0.00,897.8,0,75760.00,2.8,17.9
2024-08-19T08:00,21.2,43,8.2,20.5,0,0.00,898.6,0,75500.00,1.5,24.1
2024-08-19T09:00,24.6,36,8.5,23.7,0,0.00,899.7,0,76920.00,3.6,29.9
2024-08-19T10:00,27.0,30,8.0,26.1,0,0.00,900.8,0,78520.00,4.9,34.2
2024-08-19T11:00,29.6,24,6.9,29.5,0,0.00,901.1,0,80320.00,4.5,38.5
2024-08-19T12:00,31.4,21,6.5,31.7,0,0.00,901.2,0,81600.00,6.0,41.8
2024-08-19T13:00,32.8,19,6.2,33.2,0,0.00,901.0,0,82060.00,7.1,43.8
2024-08-19T14:00,33.7,16,4.4,33.8,0,0.00,900.9,0,83160.00,6.5,43.8
2024-08-19T15:00,34.8,15,4.4,34.4,0,0.00,900.0,6,83740.00,6.9,43.8
2024-08-19T16:00,34.6,15,4.2,33.0,0,0.00,900.1,19,83580.00,8.9,41.1
2024-08-19T17:00,34.3,17,5.8,31.9,0,0.00,899.5,33,83100.00,9.5,37.9
2024-08-19T18:00,33.6,17,5.2,31.2,0,0.00,900.3,57,83440.00,8.0,34.0
2024-08-19T19:00,32.3,22,7.9,31.0,0,0.00,899.7,36,82280.00,4.7,29.4
2024-08-19T20:00,29.5,26,8.0,28.6,0,0.00,899.7,0,81400.00,2.9,24.4
2024-08-19T21:00,26.1,27,5.7,24.2,0,0.00,899.8,7,80520.00,5.7,22.7
2024-08-19T22:00,24.9,30,6.2,22.9,0,0.00,899.6,0,79620.00,7.3,22.0
2024-08-19T23:00,24.7,34,7.8,23.2,0,0.00,899.8,0,78400.00,5.9,21.2
2024-08-20T00:00,24.2,32,6.5,22.3,0,0.00,899.6,1,79100.00,6.9,20.7
2024-08-20T01:00,23.7,33,6.5,22.1,0,0.00,899.9,3,78880.00,4.9,19.7
2024-08-20T02:00,22.5,37,7.1,21.5,0,0.00,899.5,2,78040.00,1.8,18.2
2024-08-20T03:00,23.0,37,7.5,22.1,0,0.00,899.2,0,78240.00,1.5,18.2
2024-08-20T04:00,21.2,41,7.5,19.8,0,0.00,899.2,0,76440.00,5.1,17.8
2024-08-20T05:00,20.0,45,7.7,19.3,0,0.00,899.1,2,76000.00,0.7,16.8
2024-08-20T06:00,19.0,46,7.1,17.7,0,0.00,899.3,0,75780.00,3.8,16.4
2024-08-20T07:00,18.8,54,9.3,18.1,0,0.00,899.6,2,72360.00,3.6,18.2
2024-08-20T08:00,21.5,51,10.9,21.4,0,0.00,900.4,0,73160.00,2.6,24.7
2024-08-20T09:00,25.5,39,10.5,24.9,0,0.00,901.7,0,75840.00,5.4,31.1
2024-08-20T10:00,27.9,30,8.8,27.0,0,0.00,902.3,0,78640.00,5.8,35.3
2024-08-20T11:00,30.0,26,8.4,30.0,0,0.00,902.4,0,79600.00,5.3,39.4
2024-08-20T12:00,31.8,25,9.3,32.7,0,0.00,902.7,0,79940.00,5.8,42.6
2024-08-20T13:00,33.5,21,8.2,34.5,0,0.00,902.2,0,81380.00,5.8,44.7
2024-08-20T14:00,34.6,18,6.8,35.3,0,0.00,901.9,0,82400.00,5.2,45.1
2024-08-20T15:00,36.1,15,5.4,35.3,0,0.00,900.7,0,83440.00,9.1,45.6
2024-08-20T16:00,35.9,15,5.3,34.8,0,0.00,900.4,0,83760.00,7.0,42.7
2024-08-20T17:00,35.5,15,4.9,33.5,0,0.00,899.8,32,83740.00,5.3,39.0
2024-08-20T18:00,34.4,15,4.1,31.7,0,0.00,900.2,1,84160.00,9.2,34.7
2024-08-20T19:00,33.0,17,4.7,30.9,0,0.00,899.8,13,83580.00,6.1,30.0
2024-08-20T20:00,30.2,22,6.2,28.9,0,0.00,899.5,32,82560.00,2.6,25.1
2024-08-20T21:00,27.5,23,4.6,25.4,0,0.00,899.4,0,82040.00,5.9,23.8
2024-08-20T22:00,25.3,28,5.5,23.1,0,0.00,898.7,0,80280.00,7.6,22.6
2024-08-20T23:00,25.1,27,4.8,23.1,0,0.00,898.8,0,80860.00,5.4,21.4
2024-08-21T00:00,24.9,26,4.1,22.7,0,0.00,898.7,30,81020.00,5.6,21.6
2024-08-21T01:00,24.3,28,4.6,22.2,0,0.00,898.7,12,80380.00,5.5,20.7
2024-08-21T02:00,23.7,29,4.6,21.8,0,0.00,898.0,47,79960.00,4.2,20.2
2024-08-21T03:00,23.8,31,5.7,22.1,0,0.00,897.6,35,79700.00,4.4,20.1
2024-08-21T04:00,22.6,35,6.4,21.2,0,0.00,897.5,0,78280.00,3.7,19.0
2024-08-21T05:00,21.6,43,8.5,21.1,0,0.00,897.1,0,76780.00,1.1,17.7
2024-08-21T06:00,20.3,44,7.6,19.4,0,0.00,897.3,2,75720.00,2.2,17.0
2024-08-21T07:00,20.3,45,8.0,19.4,0,0.00,897.4,32,75120.00,2.5,18.8
2024-08-21T08:00,22.2,44,9.4,21.8,0,0.00,898.0,19,74620.00,1.5,25.1
2024-08-21T09:00,26.1,33,8.6,25.1,0,0.00,898.6,24,77980.00,4.2,31.6
2024-08-21T10:00,28.5,27,7.7,27.1,0,0.00,898.9,0,79440.00,6.6,36.0
2024-08-21T11:00,30.8,22,6.7,30.2,0,0.00,899.0,3,81080.00,6.9,40.6
2024-08-21T12:00,32.6,18,5.2,32.3,0,0.00,898.7,0,82480.00,7.4,43.6
2024-08-21T13:00,34.2,16,4.8,33.7,0,0.00,898.2,0,83100.00,10.0,46.0
2024-08-21T14:00,35.5,15,4.9,34.5,0,0.00,897.8,0,83660.00,12.1,46.8
2024-08-21T15:00,37.0,14,5.1,35.1,0,0.00,896.6,0,84120.00,15.5,46.0
2024-08-21T16:00,36.7,16,6.8,34.4,0,0.00,896.1,26,83480.00,16.0,42.6
2024-08-21T17:00,36.3,17,7.4,32.7,0,0.00,895.3,68,83120.00,20.6,37.0
2024-08-21T18:00,35.1,16,5.5,30.8,0,0.00,895.0,27,83560.00,21.6,35.0
2024-08-21T19:00,32.7,18,5.3,28.9,0,0.00,894.7,0,83300.00,18.6,30.4
2024-08-21T20:00,29.8,21,5.2,27.6,0,0.00,894.8,0,82280.00,6.9,26.0
2024-08-21T21:00,27.5,24,5.2,25.6,0,0.00,895.3,0,81500.00,4.8,24.0
2024-08-21T22:00,25.3,33,7.9,24.1,0,0.00,895.0,0,78740.00,4.7,22.5
2024-08-21T23:00,23.7,37,8.1,22.4,0,0.00,895.1,0,77260.00,5.4,21.0
2024-08-22T00:00,23.4,43,10.1,22.7,0,0.00,895.1,0,75800.00,5.1,20.5
2024-08-22T01:00,22.3,46,10.1,21.6,0,0.00,894.8,0,75680.00,5.0,19.4
2024-08-22T02:00,20.9,48,9.5,20.0,0,0.00,894.8,0,75400.00,5.6,18.4
2024-08-22T03:00,20.9,49,9.8,20.2,0,0.00,894.0,0,74980.00,5.1,18.4
2024-08-22T04:00,20.6,42,7.2,19.1,0,0.00,894.1,0,76080.00,5.2,17.8
2024-08-22T05:00,20.1,42,6.8,18.7,0,0.00,893.9,0,76120.00,3.6,17.1
2024-08-22T06:00,19.3,46,7.4,18.2,0,0.00,894.4,0,75860.00,2.9,16.4
2024-08-22T07:00,18.9,52,8.8,18.0,0,0.00,894.5,0,73620.00,3.9,18.1
2024-08-22T08:00,21.3,50,10.4,21.0,0,0.00,895.7,0,73640.00,2.9,24.3
2024-08-22T09:00,24.4,39,9.5,23.8,0,0.00,896.3,0,75960.00,3.4,30.1
2024-08-22T10:00,26.6,36,10.3,26.0,0,0.00,896.8,0,76320.00,6.1,34.5
2024-08-22T11:00,28.6,32,10.3,29.1,0,0.00,897.0,0,77540.00,5.9,38.7
2024-08-22T12:00,30.0,30,10.6,31.1,0,0.00,897.4,0,77980.00,7.4,41.8
2024-08-22T13:00,31.5,23,7.9,32.4,0,0.00,897.3,0,80400.00,5.7,43.1
2024-08-22T14:00,32.4,19,5.9,33.4,0,0.00,897.3,0,82040.00,3.1,42.6
2024-08-22T15:00,33.7,16,4.4,33.8,0,0.00,896.4,1,83240.00,3.8,42.8
2024-08-22T16:00,33.6,17,5.2,32.8,0,0.00,896.2,13,83080.00,5.2,40.5
2024-08-22T17:00,33.4,17,5.0,31.3,0,0.00,895.6,24,83020.00,5.7,37.3
2024-08-22T18:00,32.5,18,5.1,30.1,0,0.00,896.1,46,83120.00,7.9,32.9
2024-08-22T19:00,31.4,19,5.0,29.4,0,0.00,895.9,46,83040.00,5.7,29.1
2024-08-22T20:00,29.2,23,5.9,27.8,0,0.00,896.2,51,82100.00,2.5,25.5
2024-08-22T21:00,28.0,25,6.2,26.5,0,0.00,896.7,64,81780.00,3.8,24.8
2024-08-22T22:00,26.0,32,8.0,24.6,0,0.00,896.6,55,78760.00,6.1,24.0
2024-08-22T23:00,26.5,37,10.6,25.5,0,0.00,897.1,58,77460.00,8.2,24.5
2024-08-23T00:00,26.0,41,11.7,25.9,0,0.00,897.5,32,76280.00,4.3,23.4
2024-08-23T01:00,25.2,47,13.1,25.8,0,0.00,897.6,24,75880.00,2.6,21.8
2024-08-23T02:00,23.4,51,12.7,24.0,0,0.00,897.8,1,74160.00,2.3,21.1
2024-08-23T03:00,23.0,53,12.9,23.5,0,0.00,897.6,0,72600.00,2.6,20.8
2024-08-23T04:00,22.3,57,13.4,22.8,0,0.00,897.6,0,69180.00,3.6,20.3
2024-08-23T05:00,21.7,60,13.6,22.4,0,0.00,897.6,5,66480.00,3.3,19.8
2024-08-23T06:00,21.2,62,13.7,22.2,0,0.00,898.2,43,65100.00,1.5,19.4
2024-08-23T07:00,20.6,68,14.5,21.8,0,0.00,898.9,48,55620.00,1.4,20.7
2024-08-23T08:00,22.4,64,15.2,24.0,0,0.00,899.8,48,58420.00,0.8,25.3
2024-08-23T09:00,24.6,49,13.2,25.1,0,0.00,900.2,49,72580.00,3.6,30.1
2024-08-23T10:00,26.5,42,12.5,25.9,0,0.00,900.7,55,75380.00,9.7,33.6
2024-08-23T11:00,28.1,38,12.4,27.4,0,0.00,900.9,40,75840.00,14.0,38.1
2024-08-23T12:00,29.4,36,12.8,29.5,0,0.00,901.5,0,75860.00,15.3,40.7
2024-08-23T13:00,30.8,32,12.2,30.7,0,0.00,901.6,0,76920.00,17.4,41.8
2024-08-23T14:00,31.9,30,12.2,31.5,0,0.00,901.4,0,77900.00,19.7,41.5
2024-08-23T15:00,32.5,28,11.7,31.4,0,0.00,900.1,48,78980.00,20.4,37.7
2024-08-23T16:00,32.4,27,11.0,30.2,0,0.00,899.8,58,79720.00,16.8,36.0
2024-08-23T17:00,32.1,27,10.8,30.1,0,0.00,899.4,49,79880.00,15.8,34.2
2024-08-23T18:00,31.3,28,10.7,29.0,5,0.00,899.8,100,79640.00,17.1,31.5
2024-08-23T19:00,28.9,41,14.3,27.3,3,0.00,900.0,100,75880.00,20.5,27.8
2024-08-23T20:00,27.4,45,14.4,26.5,0,0.00,900.4,92,75500.00,15.8,25.9
2024-08-23T21:00,26.8,45,13.9,25.8,0,0.00,900.8,100,75540.00,15.5,25.7
2024-08-23T22:00,25.2,49,13.8,24.5,0,0.00,900.6,95,74080.00,13.6,24.1
2024-08-23T23:00,24.6,49,13.2,24.4,3,0.00,900.7,52,74180.00,8.4,23.0
2024-08-24T00:00,24.3,51,13.6,24.2,10,0.00,901.2,57,73200.00,9.1,23.1
2024-08-24T01:00,23.9,55,14.3,23.5,3,0.00,901.5,44,70340.00,12.1,22.8
2024-08-24T02:00,23.5,58,14.8,23.4,0,0.00,901.2,56,67420.00,11.6,22.5
2024-08-24T03:00,22.5,63,15.1,22.9,5,0.00,901.2,46,62160.00,9.6,21.2
2024-08-24T04:00,22.0,65,15.2,22.3,5,0.00,900.9,39,59620.00,10.3,20.8
2024-08-24T05:00,21.1,68,15.0,21.4,40,0.00,901.0,81,53720.00,9.0,20.6
2024-08-24T06:00,20.4,71,15.0,21.0,50,0.00,901.3,96,49960.00,7.0,19.7
2024-08-24T07:00,20.2,74,15.4,20.5,70,0.00,901.8,100,42740.00,10.1,20.7
2024-08-24T08:00,20.9,70,15.2,22.0,50,0.00,902.2,99,48020.00,4.3,23.3
2024-08-24T09:00,22.5,62,14.9,22.7,43,0.00,902.4,50,57540.00,10.0,28.3
2024-08-24T10:00,23.3,59,14.9,23.1,28,0.00,902.8,80,59540.00,12.9,30.9
2024-08-24T11:00,24.9,51,14.1,24.7,28,0.00,902.6,35,68520.00,14.0,35.2
2024-08-24T12:00,26.4,43,12.9,26.4,18,0.00,902.5,40,74400.00,15.0,37.4
